Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID,MANTO Link
3621,Nausicaa,θυγάτηρ μεγαλήτορος Ἀλκινόοιο,daughter,Odyssey,6,213,epithet,lineage,Alcinous,Human Female,Narration,Narrator,,
3625,Odysseus,δῖος,divine,Odyssey,6,217,epithet,,,Human Male,Narration,Narrator,,
3631,handmaids,ἐυπλοκάμοισι,,Odyssey,6,222,epithet,,,Human Female,Direct,Odysseus,,
3634,Nausicaa,κούρῃ,,Odyssey,6,223,descriptor,,,Human Female,Narration,Narrator,,
3635,Odysseus,δῖος,divine,Odyssey,6,224,epithet,,,Human Male,Narration,Narrator,,
3636,shoulders,εὐρέας,wide,Odyssey,6,225,epithet,,,Object,Narration,Narrator,,
3637,sea,ἀτρυγέτοιο,barren,Odyssey,6,226,epithet,,,Nature,Narration,Narrator,,
3639,Nausicaa,παρθένος ἀδμής,,Odyssey,6,228,descriptor,,,Human Female,Narration,Narrator,,
3640,Athena,Διὸς ἐκγεγαυῖα,born of Zeus,Odyssey,6,229,epithet,lineage,Zeus,Deity Female,Narration,Narrator,,
3644,man,ἴδρις,,Odyssey,6,233,epithet,,,Human Male,Narration,Narrator,,
3644,Athena,Παλλὰς,Pallas,Odyssey,6,233,epithet,,,Deity Female,Narration,Narrator,,
3648,Odysseus,κάλλεϊ καὶ χάρισι στίλβων,,Odyssey,6,237,descriptor,,,Human Male,Narration,Narrator,,
3648,Nausicaa,κούρη,,Odyssey,6,237,descriptor,,,Human Female,Narration,Narrator,,
3649,handmaids,ἐυπλοκάμοισι,,Odyssey,6,238,epithet,,,Human Female,Narration,Narrator,,
3652,handmaids,λευκώλενοι,,Odyssey,6,239,epithet,,,Human Female,Direct,Nausicaa,,
3653,gods,οἳ Ὄλυμπον ἔχουσιν,,Odyssey,6,240,descriptor,,,Deity Group,Direct,Nausicaa,,
3654,Phaeacians,ἀντιθέοισι,godlike,Odyssey,6,241,epithet,,,Human Group,Direct,Nausicaa,,
3656,Odysseus,θεοῖσιν ἔοικε,,Odyssey,6,243,descriptor,,,Human Male,Direct,Nausicaa,,
3656,gods,τοὶ οὐρανὸν εὐρὺν ἔχουσιν,who hold broad heaven,Odyssey,6,243,descriptor,,,Deity Group,Direct,Nausicaa,,
3664,Odysseus,πολύτλας,much-enduring,Odyssey,6,249,epithet,,,Human Male,Narration,Narrator,,
3664,Odysseus,δῖος,divine,Odyssey,6,249,epithet,,,Human Male,Narration,Narrator,,
3668,Nausicaa,λευκώλενος,,Odyssey,6,251,epithet,,,Human Female,Narration,Narrator,,
3669,wagon,καλῆς,beautiful,Odyssey,6,252,epithet,,,Object,Narration,Narrator,,
3670,mules,κρατερώνυχας,strong-hoofed,Odyssey,6,253,epithet,,,Animal,Narration,Narrator,,
3673,Odysseus,ξεῖνε,"guest-friend, stranger",Odyssey,6,255,descriptor,,,Human Male,Direct,Nausicaa,,
3674,Alcinous,πατρὸς,,Odyssey,6,256,descriptor,,,Human Male,Direct,Nausicaa,,
3674,Alcinous,δαΐφρονος,wise / warlike,Odyssey,6,256,epithet,,,Human Male,Direct,Nausicaa,,
3682,ship,ἀμφιέλισσαι,curved,Odyssey,6,264,epithet,,,Object,Direct,Nausicaa,,
3684,temple of Poseidon,καλὸν,fair,Odyssey,6,266,epithet,,,Location,Direct,Nausicaa,,
3686,ship,μελαινάων,,Odyssey,6,268,epithet,,,Object,Direct,Nausicaa,,
3687,oar,ἀποξύνουσιν,tapering,Odyssey,6,269,epithet,,,Object,Direct,Nausicaa,,
3689,ship,ἐῖσαι,,Odyssey,6,271,epithet,,,Object,Direct,Nausicaa,,
3690,sea,πολιὴν,,Odyssey,6,272,epithet,,,Nature,Direct,Nausicaa,,
3699,god,θεὸς,god,Odyssey,6,280,descriptor,,,Deity Male,Direct-Imagined Speech,Nausicaa,,
3710,Odysseus,ξεῖνε,"guest-friend, stranger",Odyssey,6,289,descriptor,,,Human Male,Direct,Nausicaa,,
3712,glade,ἀγλαὸν,glorious,Odyssey,6,291,epithet,,,Nature,Direct,Nausicaa,,
3720,Alcinous,μεγαλήτορος,great-hearted,Odyssey,6,299,epithet,,,Human Male,Direct,Nausicaa,,
3724,Alcinous,ἥρωος,hero,Odyssey,6,303,epithet,,,Human Male,Direct,Nausicaa,,
3726,Arete,μητέρʼ,,Odyssey,6,305,descriptor,,,Human Female,Direct,Nausicaa,,
3727,Arete,θαῦμα ἰδέσθαι,,Odyssey,6,306,descriptor,,,Human Female,Direct,Nausicaa,,
3729,Alcinous,πατρὸς,,Odyssey,6,308,descriptor,,,Human Male,Direct,Nausicaa,,
3730,Alcinous,ἀθάνατος ὥς,immortal,Odyssey,6,309,descriptor,,,Human Male,Direct,Nausicaa,,
3731,Arete,μητρὸς,,Odyssey,6,310,descriptor,,,Human Female,Direct,Nausicaa,,
3736,house,ἐυκτίμενον,,Odyssey,6,315,epithet,,,Object,Direct,Nausicaa,,
3739,whip,φαεινῇ,,Odyssey,6,316,epithet,,,Object,Narration,Narrator,,
3744,grove,κλυτὸν,,Odyssey,6,321,epithet,,,Nature,Narration,Narrator,,
3745,Odysseus,δῖος,divine,Odyssey,6,322,epithet,,,Human Male,Narration,Narrator,,
3746,Athena,Διὸς κούρῃ,daughter of Zeus,Odyssey,6,323,epithet,lineage,Zeus,Deity Female,Narration,Narrator,,
3746,Zeus,μεγάλοιο,great,Odyssey,6,323,epithet,,,Deity Male,Narration,Narrator,,
3748,Zeus,αἰγιόχοιο,aegis-bearing,Odyssey,6,324,epithet,,,Deity Male,Direct-Prayer,Odysseus,,
3748,Athena,Διὸς τέκος,child of Zeus,Odyssey,6,324,epithet,,,Deity Female,Direct-Prayer,Odysseus,,
3748,Athena,Ἀτρυτώνη,Atrytone/Unwearied one,Odyssey,6,324,epithet,,,Deity Female,Direct-Prayer,Odysseus,,
3750,Poseidon,κλυτὸς,,Odyssey,6,326,epithet,,,Deity Male,Direct-Prayer,Odysseus,,
3750,Poseidon,ἐννοσίγαιος,,Odyssey,6,326,epithet,,,Deity Male,Direct-Prayer,Odysseus,,
3754,Athena,Παλλὰς,Pallas,Odyssey,6,328,epithet,,,Deity Female,Narration,Narrator,,
3756,Poseidon,πατροκασίγνητον,,Odyssey,6,330,descriptor,,,Deity Male,Narration,Narrator,,
3757,Odysseus,ἀντιθέῳ,godlike,Odyssey,6,331,epithet,,,Human Male,Narration,Narrator,,
3761,Odysseus,πολύτλας,much-enduring,Odyssey,7,1,epithet,,,Human Male,Narration,Narrator,,
3761,Odysseus,δῖος,divine,Odyssey,7,1,epithet,,,Human Male,Narration,Narrator,,
3762,Nausicaa,κούρην,,Odyssey,7,2,descriptor,,,Human Female,Narration,Narrator,,
3762,mules,μένος,,Odyssey,7,2,epithet,,,Animal,Narration,Narrator,,
3763,house,ἀγακλυτὰ,glorious,Odyssey,7,3,epithet,,,Object,Narration,Narrator,,
3765,Nausicaa's brothers,ἀθανάτοις ἐναλίγκιοι,like immortals,Odyssey,7,5,descriptor,,,Human Male,Narration,Narrator,,
3768,Eurymedusa,γρῆυς,,Odyssey,7,8,descriptor,,,Human Female,Narration,Narrator,,
3768,Eurymedusa,Ἀπειραίη,,Odyssey,7,8,epithet,homeland,Apeire,Human Female,Narration,Narrator,,
3768,Eurymedusa,θαλαμηπόλος,chambermaid,Odyssey,7,8,descriptor,,,Human Female,Narration,Narrator,,
3769,ship,ἀμφιέλισσαι,curved,Odyssey,7,9,epithet,,,Object,Narration,Narrator,,
3771,Alcinous,Φαιήκεσσιν ἄνασσε,,Odyssey,7,11,descriptor,,,Human Male,Narration,Narrator,,
3771,Alcinous,θεοῦ δʼ ὣς δῆμος ἄκουεν,god,Odyssey,7,11,descriptor,,,Human Male,Narration,Narrator,,
3772,Nausicaa,λευκώλενον,,Odyssey,7,12,epithet,,,Human Female,Narration,Narrator,,
3777,Phaeacians,μεγαθύμων,great-hearted,Odyssey,7,16,epithet,,,Human Group,Narration,Narrator,,
3779,city,ἐραννήν,,Odyssey,7,18,epithet,,,Object,Narration,Narrator,,
3780,Athena,θεά,goddess,Odyssey,7,19,descriptor,,,Deity Female,Narration,Narrator,,
3780,Athena,γλαυκῶπις,flashing-eyed,Odyssey,7,19,epithet,,,Deity Female,Narration,Narrator,,
3782,Odysseus,δῖος,divine,Odyssey,7,21,epithet,,,Human Male,Narration,Narrator,,
3786,Alcinous,ὃς τοῖσδε μετʼ ἀνθρώποισι ἀνάσσει,,Odyssey,7,23,descriptor,,,Human Male,Direct,Odysseus,,
3787,Odysseus,ξεῖνος,,Odyssey,7,24,descriptor,,,Human Male,Direct,Odysseus,,
3787,Odysseus,ταλαπείριος,,Odyssey,7,24,epithet,,,Human Male,Direct,Odysseus,,
3792,Athena,θεά,goddess,Odyssey,7,27,descriptor,,,Deity Female,Narration,Narrator,,
3792,Athena,γλαυκῶπις,flashing-eyed,Odyssey,7,27,epithet,,,Deity Female,Narration,Narrator,,
3794,Odysseus,ξεῖνε πάτερ,"guest-friend, stranger",Odyssey,7,28,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3795,father,ἀμύμονος,noble,Odyssey,7,29,epithet,,,Human Male,Direct,Athena-as-maiden,,
3800,ship,θοῇσιν,swift,Odyssey,7,34,epithet,,,Object,Direct,Athena-as-maiden,,
3801,Poseidon,ἐνοσίχθων,earth-shaker,Odyssey,7,35,epithet,,,Deity Male,Direct,Athena-as-maiden,,
3802,ships,τῶν νέες ὠκεῖαι ὡς εἰ πτερὸν ἠὲ νόημα,,Odyssey,7,36,descriptor,,,Object,Direct,Athena-as-maiden,,
3806,Athena,Παλλὰς,Pallas,Odyssey,7,37,epithet,,,Deity Female,Narration,Narrator,,
3807,Athena,θεοῖο,goddess,Odyssey,7,38,descriptor,,,Deity Female,Narration,Narrator,,
3808,Phaeacians,ναυσικλυτοὶ,,Odyssey,7,39,epithet,,,Human Group,Narration,Narrator,,
3810,Athena,ἐυπλόκαμος,fair-haired,Odyssey,7,41,epithet,,,Deity Female,Narration,Narrator,,
3810,Athena,δεινὴ θεός,,Odyssey,7,41,descriptor,,,Deity Female,Narration,Narrator,,
3811,mist,θεσπεσίην,,Odyssey,7,42,epithet,,,Nature,Narration,Narrator,,
3812,ship,ἐίσας,,Odyssey,7,43,epithet,,,Object,Narration,Narrator,,
3815,house,ἀγακλυτὰ,glorious,Odyssey,7,46,epithet,,,Object,Narration,Narrator,,
3816,Athena,θεά,goddess,Odyssey,7,47,descriptor,,,Deity Female,Narration,Narrator,,
3816,Athena,γλαυκῶπις,flashing-eyed,Odyssey,7,47,epithet,,,Deity Female,Narration,Narrator,,
3819,Odysseus,ξεῖνε πάτερ,"guest-friend, stranger",Odyssey,7,48,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3820,kings,διοτρεφέας,,Odyssey,7,49,epithet,lineage,Zeus,Human Group,Direct,Athena-as-maiden,,
3824,Arete,δέσποιναν,,Odyssey,7,53,descriptor,,,Human Female,Direct,Athena-as-maiden,,
3825,Arete,ἐκ δὲ τοκήων,,Odyssey,7,54,descriptor,,,Human Female,Direct,Athena-as-maiden,,
3826,Alcinous,βασιλῆα,,Odyssey,7,55,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3827,Poseidon,ἐνοσίχθων,earth-shaker,Odyssey,7,56,epithet,,,Deity Male,Direct,Athena-as-maiden,,
3828,Nausithous,γείνατο καὶ Περίβοια,,Odyssey,7,57,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3828,Periboea,γυναικῶν εἶδος ἀρίστη,,Odyssey,7,57,descriptor,,,Human Female,Direct,Athena-as-maiden,,
3829,Periboea,ὁπλοτάτη θυγάτηρ μεγαλήτορος Εὐρυμέδοντος,,Odyssey,7,58,epithet,lineage,Eurymedon,Human Female,Direct,Athena-as-maiden,,
3830,Eurymedon,ὅς ποθʼ ὑπερθύμοισι Γιγάντεσσιν βασίλευεν,,Odyssey,7,59,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3831,Giants,λαὸν ἀτάσθαλον,,Odyssey,7,60,descriptor,,,Humanoid Creature,Direct,Athena-as-maiden,,
3833,Nausithous,μεγάθυμον,great-hearted,Odyssey,7,62,epithet,,,Human Male,Direct,Athena-as-maiden,,
3833,Nausithous,ὃς ἐν Φαίηξιν ἄνασσε,,Odyssey,7,62,descriptor,,,Human Male,Direct,Athena-as-maiden,,
3835,Apollo,ἀργυρότοξος,of the silver bow,Odyssey,7,64,epithet,,,Deity Male,Direct,Athena-as-maiden,,
3842,Arete,οἵ μίν ῥα θεὸν ὣς εἰσορόωντες,,Odyssey,7,71,descriptor,,,Human Female,Direct,Athena-as-maiden,,
3844,Arete,οὐ μὲν γάρ τι νόου γε,,Odyssey,7,73,descriptor,,,Human Female,Direct,Athena-as-maiden,,
3848,house,ὑψόροφον,,Odyssey,7,77,epithet,,,Object,Direct,Athena-as-maiden,,
3852,Athena,γλαυκῶπις,flashing-eyed,Odyssey,7,78,epithet,,,Deity Female,Narration,Narrator,,
3853,sea,ἀτρύγετον,barren,Odyssey,7,79,epithet,,,Nature,Narration,Narrator,,
3853,Scheria,ἐρατεινήν,,Odyssey,7,79,epithet,,,Location,Narration,Narrator,,
3854,Athens,εὐρυάγυιαν,,Odyssey,7,80,epithet,,,Location,Narration,Narrator,,
3855,house,πυκινὸν,,Odyssey,7,81,epithet,,,Object,Narration,Narrator,,
3856,house,κλυτά,,Odyssey,7,82,epithet,,,Object,Narration,Narrator,,
3859,house,ὑψερεφὲς,,Odyssey,7,85,epithet,,,Object,Narration,Narrator,,
3859,Alcinous,μεγαλήτορος,great-hearted,Odyssey,7,85,epithet,,,Human Male,Narration,Narrator,,
3862,house,πυκινὸν,,Odyssey,7,88,epithet,,,Object,Narration,Narrator,,
3867,Alcinous,μεγαλήτορος,great-hearted,Odyssey,7,93,epithet,,,Human Male,Narration,Narrator,,
3868,dogs guarding Alcinous' palace,ἀθανάτους,immortal,Odyssey,7,94,epithet,,,Animal,Narration,Narrator,,
3868,dogs guarding Alcinous' palace,ἀγήρως ἤματα πάντα,undying all their days,Odyssey,7,94,epithet,,,Animal,Narration,Narrator,,
3871,cloth,ἔργα γυναικῶν,,Odyssey,7,97,descriptor,,,Object,Narration,Narrator,,
3880,poplar,μακεδνῆς,,Odyssey,7,106,epithet,,,Nature,Narration,Narrator,,
3883,Phaeacians,περὶ πάντων ἴδριες ἀνδρῶν,,Odyssey,7,108,descriptor,,,Human Group,Narration,Narrator,,
3884,ship,θοὴν,swift,Odyssey,7,109,epithet,,,Object,Narration,Narrator,,
3885,Phaeacian women,ἱστῶν τεχνῆσσαι,,Odyssey,7,110,descriptor,,,Human Group,Narration,Narrator,,
3886,work,περικαλλέα,beautiful,Odyssey,7,111,epithet,,,Concept,Narration,Narrator,,
3890,apple tree,ἀγλαόκαρποι,bearing beautiful fruit,Odyssey,7,115,epithet,,,Object,Narration,Narrator,,
3897,vineyard,πολύκαρπος,,Odyssey,7,122,epithet,,,Object,Narration,Narrator,,
3906,house,ὑψηλόν,,Odyssey,7,131,epithet,,,Object,Narration,Narrator,,
3907,gift,ἀγλαὰ,shining,Odyssey,7,132,epithet,,,Object,Narration,Narrator,,
3909,Odysseus,πολύτλας,much-enduring,Odyssey,7,133,epithet,,,Human Male,Narration,Narrator,,
3909,Odysseus,δῖος,divine,Odyssey,7,133,epithet,,,Human Male,Narration,Narrator,,
3913,Hermes,ἐυσκόπῳ,,Odyssey,7,137,epithet,,,Deity Male,Narration,Narrator,,
3913,Hermes,ἀργεϊφόντῃ,Argos-slayer,Odyssey,7,137,epithet,,,Deity Male,Narration,Narrator,,
3915,Odysseus,πολύτλας,much-enduring,Odyssey,7,139,epithet,,,Human Male,Narration,Narrator,,
3915,Odysseus,δῖος,divine,Odyssey,7,139,epithet,,,Human Male,Narration,Narrator,,
3917,Alcinous,βασιλῆα,,Odyssey,7,141,epithet,,,Human Male,Narration,Narrator,,
3919,air,θέσφατος,,Odyssey,7,143,epithet,,,Nature,Narration,Narrator,,
3924,Arete,θύγατερ Ῥηξήνορος,,Odyssey,7,146,epithet,lineage,Rhexenor,Human Female,Direct-Prayer,Odysseus,,
3924,Rhexenor,ἀντιθέοιο,godlike,Odyssey,7,146,epithet,,,Human Male,Direct-Prayer,Odysseus,,
3925,Alcinous,πόσιν,,Odyssey,7,147,descriptor,,,Human Male,Direct-Prayer,Odysseus,,
3936,Echeneus,γέρων,old man,Odyssey,7,155,descriptor,,,Human Male,Narration,Narrator,,
3936,Echeneus,ἥρως,hero,Odyssey,7,155,descriptor,,,Human Male,Narration,Narrator,,
3937,Echeneus,ὃς δὴ Φαιήκων ἀνδρῶν προγενέστερος ἦεν,,Odyssey,7,156,descriptor,,,Human Male,Narration,Narrator,,
3938,Echeneus,μύθοισι κέκαστο,,Odyssey,7,157,descriptor,,,Human Male,Narration,Narrator,,
3938,Echeneus,παλαιά τε πολλά τε εἰδώς,,Odyssey,7,157,descriptor,,,Human Male,Narration,Narrator,,
3944,chair,ἀργυροήλου,silver-studded,Odyssey,7,162,epithet,,,Object,Direct,Echeneus,,
3946,Zeus,τερπικεραύνῳ,who hurls the thunderbolt,Odyssey,7,164,epithet,,,Deity Male,Direct,Echeneus,,
3947,Zeus,ὅς θʼ ἱκέτῃσιν ἅμʼ αἰδοίοισιν ὀπηδεῖ,,Odyssey,7,165,descriptor,,,Deity Male,Direct,Echeneus,,
3948,Odysseus,ξείνῳ,,Odyssey,7,166,descriptor,,,Human Male,Direct,Echeneus,,
3951,Alcinous,ἱερὸν,mighty,Odyssey,7,167,epithet,,,Human Male,Narration,Narrator,,
3951,Alcinous,μένος,,Odyssey,7,167,epithet,,,Human Male,Narration,Narrator,,
3952,Odysseus,δαΐφρονα,wise / warlike,Odyssey,7,168,epithet,,,Human Male,Narration,Narrator,,
3952,Odysseus,ποικιλομήτην,,Odyssey,7,168,epithet,,,Human Male,Narration,Narrator,,
3953,chair,φαεινοῦ,,Odyssey,7,169,epithet,,,Object,Narration,Narrator,,
3954,Laodamas,ἀγαπήνορα,loving manliness,Odyssey,7,170,epithet,,,Human Male,Narration,Narrator,,
3955,Laodamas,μάλιστα δέ μιν φιλέεσκεν,,Odyssey,7,171,descriptor,,,Human Male,Narration,Narrator,,
3957,pitcher,καλῇ,,Odyssey,7,173,epithet,,,Object,Narration,Narrator,,
3959,housekeeper,αἰδοίη,honored,Odyssey,7,175,epithet,,,Human Female,Narration,Narrator,,
3961,Odysseus,πολύτλας,much-enduring,Odyssey,7,177,epithet,,,Human Male,Narration,Narrator,,
3961,Odysseus,δῖος,divine,Odyssey,7,177,epithet,,,Human Male,Narration,Narrator,,
3962,Pontonous,κήρυκα,,Odyssey,7,178,descriptor,,,Human Male,Narration,Narrator,,
3962,Alcinous,μένος,,Odyssey,7,178,epithet,,,Human Male,Narration,Narrator,,
3966,Zeus,τερπικεραύνῳ,who hurls the thunderbolt,Odyssey,7,180,epithet,,,Deity Male,Direct,Alcinous,,
3967,Zeus,ὅς θʼ ἱκέτῃσιν ἅμʼ αἰδοίοισιν ὀπηδεῖ,,Odyssey,7,181,descriptor,,,Deity Male,Direct,Alcinous,,
3970,wine,μελίφρονα,,Odyssey,7,182,epithet,,,Object,Narration,Narrator,,
3980,Odysseus,ξεῖνον,,Odyssey,7,190,descriptor,,,Human Male,Direct,Alcinous,,
3981,sacrifice,καλά,,Odyssey,7,191,epithet,,,Object,Direct,Alcinous,,
3982,Odysseus,ξεῖνος,,Odyssey,7,192,descriptor,,,Human Male,Direct,Alcinous,,
3987,Moirai,βαρεῖαι,,Odyssey,7,197,epithet,,,Deity Group,Direct,Alcinous,,
3990,gods,ἀθανάτων,immortal,Odyssey,7,199,epithet,,,Deity Group,Direct,Alcinous,,
3993,hecatomb,ἀγακλειτὰς,glorious,Odyssey,7,202,epithet,,,Object,Direct,Alcinous,,
3997,Giants,ἄγρια φῦλα,wild tribe,Odyssey,7,206,descriptor,,,Humanoid Creature,Direct,Alcinous,,
4000,Odysseus,πολύμητις,of many wiles,Odyssey,7,207,epithet,,,Human Male,Narration,Narrator,,
4003,gods,ἀθανάτοισιν,immortal,Odyssey,7,209,epithet,,,Deity Group,Direct,Odysseus,,
4003,gods,τοὶ οὐρανὸν εὐρὺν ἔχουσιν,who hold broad heaven,Odyssey,7,209,descriptor,,,Deity Group,Direct,Odysseus,,
4006,mortals,τοῖσίν κεν ἐν ἄλγεσιν ἰσωσαίμην,,Odyssey,7,212,descriptor,,,Human Group,Direct,Odysseus,,
4017,Odysseus,δύστηνον,sorrowing one,Odyssey,7,223,descriptor,,,Human Male,Direct,Odysseus,,
4019,house,ὑψερεφὲς,,Odyssey,7,225,epithet,,,Object,Direct,Odysseus,,
4023,Odysseus,ξεῖνον,,Odyssey,7,227,descriptor,,,Human Male,Narration,Narrator,,
4026,Odysseus,δῖος,divine,Odyssey,7,230,epithet,,,Human Male,Narration,Narrator,,
4027,Alcinous,θεοειδὴς,,Odyssey,7,231,epithet,,,Human Male,Narration,Narrator,,
4029,Arete,λευκώλενος,,Odyssey,7,233,epithet,,,Human Female,Narration,Narrator,,
4032,words,πτερόεντα,winged,Odyssey,7,236,epithet,,,Object,Narration,Narrator,,
4035,Odysseus,ξεῖνε,"guest-friend, stranger",Odyssey,7,237,descriptor,,,Human Male,Direct,Arete,,
4041,Odysseus,πολύμητις,of many wiles,Odyssey,7,240,epithet,,,Human Male,Narration,Narrator,,
4043,Arete,βασίλεια,,Odyssey,7,241,descriptor,,,Human Female,Direct,Odysseus,,
4044,gods,Οὐρανίωνες,,Odyssey,7,242,epithet,,,Deity Group,Direct,Odysseus,,
4047,Calypso,Ἄτλαντος θυγάτηρ,daughter of Atlas,Odyssey,7,245,epithet,lineage,Atlas,Deity Female,Direct,Odysseus,,
4047,Calypso,δολόεσσα,,Odyssey,7,245,epithet,,,Deity Female,Direct,Odysseus,,
4048,Calypso,ἐυπλόκαμος,fair-haired,Odyssey,7,246,epithet,,,Deity Female,Direct,Odysseus,,
4048,Calypso,δεινὴ θεός,,Odyssey,7,246,descriptor,,,Deity Female,Direct,Odysseus,,
4049,mankind,θνητῶν,,Odyssey,7,247,epithet,,,Human Group,Direct,Odysseus,,
4050,Odysseus,δύστηνον,sorrowing one,Odyssey,7,248,descriptor,,,Human Male,Direct,Odysseus,,
4051,ship,θοὴν,swift,Odyssey,7,249,epithet,,,Object,Direct,Odysseus,,
4051,thunderbolt,ἀργῆτι,bright,Odyssey,7,249,epithet,,,Nature,Direct,Odysseus,,
4052,sea,οἴνοπι,wine-dark,Odyssey,7,250,epithet,,,Nature,Direct,Odysseus,,
4053,companion,ἐσθλοὶ,good,Odyssey,7,251,epithet,,,Human Male,Direct,Odysseus,,
4054,ship,ἀμφιελίσσης,curved,Odyssey,7,252,epithet,,,Object,Direct,Odysseus,,
4055,night,μελαίνῃ,,Odyssey,7,253,epithet,,,Nature,Direct,Odysseus,,
4057,Calypso,ἐυπλόκαμος,fair-haired,Odyssey,7,255,epithet,,,Deity Female,Direct,Odysseus,,
4057,Calypso,δεινὴ θεός,,Odyssey,7,255,descriptor,,,Deity Female,Direct,Odysseus,,
