Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID
14146,Hephaestus,περικλυτὸς,,Iliad,18,587,epithet,,,,Narration,Narrator,
14146,Hephaestus,ἀμφιγυήεις,,Iliad,18,587,epithet,,,,Narration,Narrator,
14147,dell,καλῇ,,Iliad,18,588,epithet,,,,Narration,Narrator,
14151,Hephaestus,περικλυτὸς,,Iliad,18,590,epithet,,,,Narration,Narrator,
14151,Hephaestus,ἀμφιγυήεις,,Iliad,18,590,epithet,,,,Narration,Narrator,
14152,knosus,εὐρείῃ,,Iliad,18,591,descriptor,,,,Narration,Narrator,
14153,ariadne,καλλιπλοκάμῳ,,Iliad,18,592,epithet,,,,Narration,Narrator,
14158,circlet,καλὰς,,Iliad,18,597,epithet,,,,Narration,Narrator,
14174,beautiful,καλὴν,,Iliad,18,611,epithet,,,,Narration,Narrator,
14177,Hephaestus,κλυτὸς,,Iliad,18,613,epithet,,,,Narration,Narrator,
14177,Hephaestus,ἀμφιγυήεις,,Iliad,18,613,epithet,,,,Narration,Narrator,
14178,Thetis,μητρὸς Ἀχιλλῆος,,Iliad,18,614,descriptor,,,,Narration,Narrator,
14179,Olympus,νιφόεντος,,Iliad,18,615,epithet,,,,Narration,Narrator,
14184,Eos,κροκόπεπλος,,Iliad,19,1,epithet,,,,Narration,Narrator,
14185,gods,ἀθανάτοισι,,Iliad,19,2,descriptor,,,,Narration,Narrator,
14186,Hephaestus,θεοῦ,,Iliad,19,3,descriptor,,,,Narration,Narrator,
14187,Achilles,φίλον υἱὸν,,Iliad,19,4,descriptor,,,,Narration,Narrator,8182012
14189,Thetis,δῖα,,Iliad,19,6,epithet,,,,Narration,Narrator,
14189,Thetis,θεάων,goddess,Iliad,19,6,descriptor,,,,Narration,Narrator,
14192,Achilles,τέκνον,,Iliad,19,8,descriptor,,,,Direct,Thetis,8182012
14194,armor,κλυτὰ,,Iliad,19,10,epithet,,,,Direct,Thetis,
14195,armor,καλὰ μάλʼ,,Iliad,19,11,epithet,,,,Direct,Thetis,
14198,Thetis,θεὰ,goddess,Iliad,19,12,descriptor,,,,Narration,Narrator,
14204,Hephaestus,θεοῦ,,Iliad,19,18,descriptor,,,,Narration,Narrator,
14204,gift,ἀγλαὰ,,Iliad,19,18,epithet,,,,Narration,Narrator,
14208,Thetis,μῆτερ,,Iliad,19,21,descriptor,,,,Direct,Achilles,
14208,Hephaestus,θεὸς,,Iliad,19,21,descriptor,,,,Direct,Achilles,
14211,Patroclus,Μενοιτίου ,,Iliad,19,24,epithet,lineage,Menoetius,,Direct,Achilles,
14211,Patroclus,ἄλκιμον,,Iliad,19,24,epithet,,,,Direct,Achilles,
14212,spear,χαλκο,,Iliad,19,25,epithet,,,,Direct,Achilles,
14217,Thetis,θεὰ,goddess,Iliad,19,28,descriptor,,,,Narration,Narrator,
14217,Thetis,ἀργυρόπεζα,,Iliad,19,28,epithet,,,,Narration,Narrator,
14219,Achilles,τέκνον,,Iliad,19,29,descriptor,,,,Direct,Thetis,8182012
14224,Achaean,ἥρωας,,Iliad,19,34,descriptor,,,,Direct,Thetis,
14225,Agamemnon,ποιμένι λαῶν,,Iliad,19,35,epithet,,,,Direct,Thetis,
14234,Achilles,δῖος,,Iliad,19,40,descriptor,,,,Narration,Narrator,8182012
14235,Achaean,ἥρωας,,Iliad,19,41,descriptor,,,,Narration,Narrator,
14241,"Diomedes,Odysseus",Ἄρεος θεράποντε,,Iliad,19,47,descriptor,,,,Narration,Narrator,
14242,Diomedes,Τυδεΐδης,,Iliad,19,48,epithet,lineage,Tydeus,,Narration,Narrator,
14242,Diomedes,μενεπτόλεμος,,Iliad,19,48,epithet,,,,Narration,Narrator,
14242,Odysseus,δῖος,,Iliad,19,48,descriptor,,,,Narration,Narrator,
14245,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,51,epithet,,,,Narration,Narrator,
14247,coon,Ἀντηνορίδης,,Iliad,19,53,epithet,patronym,Antenor,,Narration,Narrator,
14247,spear,χαλκήρεϊ,,Iliad,19,53,epithet,,,,Narration,Narrator,
14249,Achilles,πόδας ὠκὺς,,Iliad,19,55,epithet,,,,Narration,Narrator,8182012
14251,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,19,56,epithet,patronym,Atreus,,Direct,Achilles,
14253,Eris,θυμοβόρῳ,,Iliad,19,58,epithet,,,,Direct,Achilles,
14253,Briseis,κούρης,,Iliad,19,58,descriptor,,,,Direct,Achilles,
14264,Achaean,κομόωντας,,Iliad,19,69,epithet,,,,Direct,Achilles,
14272,Achaean,ἐϋκνήμιδες,well-greaved,Iliad,19,74,epithet,,,,Narration,Narrator,
14273,Achilles,μεγαθύμου,,Iliad,19,75,epithet,,,,Narration,Narrator,8182012
14273,Achilles,Πηλεΐωνος,,Iliad,19,75,epithet,patronym,Peleus,,Narration,Narrator,8182012
14274,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,76,epithet,,,,Narration,Narrator,
14277,Danaans,ἥρωες,,Iliad,19,78,descriptor,,,,Direct,Agamemnon,
14277,Danaans,θεράποντες Ἄρηος,,Iliad,19,78,descriptor,,,,Direct,Agamemnon,
14282,Achilles,Πηλεΐδῃ,,Iliad,19,83,epithet,patronym,Peleus,,Direct,Agamemnon,8182012
14286,Erinys,ἠεροφοῖτις,,Iliad,19,87,epithet,,,,Direct,Agamemnon,
14288,Briseis,γέρας,,Iliad,19,89,descriptor,,,,Direct,Agamemnon,
14289,god,θεὸς,,Iliad,19,90,descriptor,,,,Direct,Agamemnon,
14290,Ate,πρέσβα Διὸς θυγάτηρ,,Iliad,19,91,epithet,lineage,Zeus,,Direct,Agamemnon,
14290,Ate,ἣ πάντας ἀᾶται,,Iliad,19,91,descriptor,,,,Direct,Agamemnon,
14291,Ate,οὐλομένη,,Iliad,19,92,descriptor,,,,Direct,Agamemnon,
14295,Zeus,ἀνδρῶν ἠδὲ θεῶν φασʼ ἔμμεναι,,Iliad,19,96,descriptor,,,,Direct,Agamemnon,
14296,Hera,θῆλυς,,Iliad,19,97,descriptor,,,,Direct,Agamemnon,
14297,Herakles,βίην,,Iliad,19,98,epithet,,,,Direct,Agamemnon,
14298,Thebe,ἐϋστεφάνῳ,,Iliad,19,99,epithet,,,,Direct,Agamemnon,
14303,Eileithyia,μογοστόκος,,Iliad,19,103,epithet,,,,Direct-Imagined,Agamemnon-quoting-Zeus,
14304,Herakles,ὃς πάντεσσι περικτιόνεσσιν ἀνάξει,,Iliad,19,104,descriptor,,,,Direct-Imagined,Agamemnon-quoting-Zeus,
14307,Hera,πότνια,,Iliad,19,106,descriptor,,,,Direct,Agamemnon,
14310,Zeus,Ὀλύμπιε,,Iliad,19,108,epithet,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14311,Herakles,τὸν πάντεσσι περικτιόνεσσιν ἀνάξειν,,Iliad,19,109,descriptor,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14319,Argos,Ἀχαιικόν,,Iliad,19,115,descriptor,,,,Direct,Agamemnon,
14320,Nicippe,NEED,,Iliad,19,116,descriptor,,,,Direct,Agamemnon,
14320,Nicippe,ἰφθίμην,,Iliad,19,116,epithet,,,,Direct,Agamemnon,
14320,Sthenelus,Περσηϊάδαο,,Iliad,19,116,epithet,patronym,Perseus,,Direct,Agamemnon,
14324,Zeus,Δία,,Iliad,19,120,epithet,,,,Direct,Agamemnon,
14324,Zeus,Κρονίωνα,,Iliad,19,120,epithet,lineage,Kronos,,Direct,Agamemnon,
14326,Zeus,πάτερ,,Iliad,19,121,descriptor,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14326,Zeus,ἀργικέραυνε,,Iliad,19,121,epithet,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14327,Eurystheus,ἀνὴρ γέγονʼ ,,Iliad,19,122,descriptor,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14327,Eurystheus,ἐσθλὸς,,Iliad,19,122,descriptor,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14327,Eurystheus,ἀνάξει,,Iliad,19,122,epithet,,,,Direct-Imagined,Agamemnon-quoting-Hera,
14328,Sthenelus,πάϊς Περσηϊάδαο,,Iliad,19,123,epithet,lineage,Perseus,,Direct-Imagined,Agamemnon-quoting-Hera,
14332,Ate,λιπαροπλοκάμοιο,,Iliad,19,126,epithet,,,,Direct,Agamemnon,
14334,heaven,ἀστερόεντα,,Iliad,19,128,epithet,,,,Direct,Agamemnon,
14336,heaven,ἀστερόεντος,,Iliad,19,130,epithet,,,,Direct,Agamemnon,
14340,Hector,μέγας,,Iliad,19,134,epithet,,,,Direct,Agamemnon,
14340,Hector,κορυθαίολος,,Iliad,19,134,epithet,,,,Direct,Agamemnon,
14347,Odysseus,δῖος,,Iliad,19,141,descriptor,,,,Direct,Agamemnon,
14353,Achilles,πόδας ὠκὺς,,Iliad,19,145,epithet,,,,Narration,Narrator,8182012
14355,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,19,146,epithet,patronym,Atreus,,Direct,Achilles,
14355,Agamemnon,κύδιστε,,Iliad,19,146,epithet,,,,Direct,Achilles,
14355,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,146,epithet,,,,Direct,Achilles,
14366,Odysseus,πολύμητις,,Iliad,19,154,epithet,,,,Narration,Narrator,
14368,Achilles,ἀγαθός,,Iliad,19,155,descriptor,,,,Direct,Odysseus,8182012
14368,Achilles,θεοείκελʼ,,Iliad,19,155,epithet,,,,Direct,Odysseus,8182012
14369,sons of Achaeans,υἷας Ἀχαιῶν,,Iliad,19,156,epithet,lineage,Achaeans,,Direct,Odysseus,
14372,god,θεὸς,,Iliad,19,159,descriptor,,,,Direct,Odysseus,
14373,ship,θοῇς,,Iliad,19,160,epithet,,,,Direct,Odysseus,
14385,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,172,epithet,,,,Direct,Odysseus,
14390,Achilles,ἄναξ,,Iliad,19,177,epithet,,,,Direct,Odysseus,8182012
14394,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,19,181,epithet,patronym,Atreus,,Direct,Odysseus,
14400,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,184,epithet,,,,Narration,Narrator,
14402,Odysseus,Λαερτιάδη,,Iliad,19,185,epithet,patronym,Laertes,,Direct,Agamemnon,
14405,god,δαίμονος,,Iliad,19,188,descriptor,,,,Direct,Agamemnon,
14417,Achilles,πόδας ὠκὺς,,Iliad,19,198,epithet,,,,Narration,Narrator,8182012
14419,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,19,199,epithet,patronym,Atreus,,Direct,Achilles,
14419,Agamemnon,κύδιστε,,Iliad,19,199,epithet,,,,Direct,Achilles,
14419,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,19,199,epithet,,,,Direct,Achilles,
14424,Hector,Πριαμίδης,,Iliad,19,204,epithet,patronym,Priam,,Direct,Achilles,
14426,sons of Achaeans,υἷας Ἀχαιῶν,,Iliad,19,206,epithet,lineage,Achaeans,,Direct,Achilles,
14430,Patroclus,ἑταίρου,,Iliad,19,210,descriptor,,,,Direct,Achilles,
14431,bronze,ὀξέϊ,,Iliad,19,211,epithet,,,,Direct,Achilles,
14431,spear,χαλκῷ,,Iliad,19,211,epithet,,,,Direct,Achilles,
14438,Odysseus,πολύμητις,,Iliad,19,215,epithet,,,,Narration,Narrator,
14440,Achilles,Πηλῆος υἱὲ,,Iliad,19,216,epithet,lineage,Peleus,,Direct,Odysseus,8182012
14440,Achilles,μέγα φέρτατʼ Ἀχαιῶν,,Iliad,19,216,descriptor,,,,Direct,Odysseus,8182012
14443,Odysseus,πρότερος γενόμην καὶ πλείονα οἶδα,,Iliad,19,219,descriptor,,,,Direct,Odysseus,
14446,spear,χαλκὸς,,Iliad,19,222,epithet,,,,Direct,Odysseus,
14448,Zeus,ὅς τʼ ἀνθρώπων ταμίης πολέμοιο τέτυκται,,Iliad,19,224,descriptor,,,,Direct,Odysseus,
14454,battle,στυγεροῖο,,Iliad,19,230,epithet,,,,Direct,Odysseus,
14457,armor,χαλκὸν ἀτειρέα,,Iliad,19,233,epithet,,,,Direct,Odysseus,
14461,Trojan,ἱπποδάμοισιν,,Iliad,19,237,epithet,,,,Direct,Odysseus,
14461,Ares,ὀξὺν,,Iliad,19,237,epithet,,,,Direct,Odysseus,
14465,"Antilochus, Thrasymedes",Νέστορος υἷας,,Iliad,19,238,epithet,lineage,Nestor,,Narration,Narrator,
14465,Nestor,κυδαλίμοιο,,Iliad,19,238,epithet,,,,Narration,Narrator,
14466,Meges,Φυλεΐδην,,Iliad,19,239,epithet,patronym,Phyleus,,Narration,Narrator,
14467,lycomedes,Κρειοντιάδην,,Iliad,19,240,epithet,patronym,Creon,,Narration,Narrator,
14468,Agamemnon,Ἀτρεΐδαο,of Atreus,Iliad,19,241,epithet,patronym,Atreus,,Narration,Narrator,
14471,cauldron,αἴθωνας,,Iliad,19,244,epithet,,,,Narration,Narrator,
14472,work,ἀμύμονα,,Iliad,19,245,epithet,,,,Narration,Narrator,
14473,Briseis,καλλιπάρῃον,,Iliad,19,246,epithet,,,,Narration,Narrator,
14477,Talthybius,θεῷ ἐναλίγκιος αὐδὴν,,Iliad,19,250,descriptor,,,,Narration,Narrator,
14478,Agamemnon,ποιμένι λαῶν,,Iliad,19,251,epithet,,,,Narration,Narrator,
14479,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,19,252,epithet,patronym,Atreus,,Narration,Narrator,
14483,Agamemnon,βασιλῆος,,Iliad,19,256,epithet,,,,Narration,Narrator,
14484,heaven,εὐρύν,,Iliad,19,257,epithet,,,,Narration,Narrator,
14486,Zeus,θεῶν ὕπατος καὶ ἄριστος,,Iliad,19,258,descriptor,,,,Direct-Prayer,Agamemnon,
14487,Erinyes,αἵ θʼ ὑπὸ γαῖαν,,Iliad,19,259,descriptor,,,,Direct-Prayer,Agamemnon,
14489,Briseis,κούρῃ,,Iliad,19,261,descriptor,,,,Direct-Prayer,Agamemnon,
14496,bronze,νηλέϊ,,Iliad,19,266,epithet,,,,Narration,Narrator,
14499,Argive,φιλοπτολέμοισι,,Iliad,19,269,epithet,,,,Narration,Narrator,
14501,Zeus,πάτερ,,Iliad,19,270,descriptor,,,,Direct,Achilles,
14503,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,19,272,epithet,patronym,Atreus,,Direct,Achilles,
14503,Briseis,κούρην,,Iliad,19,272,descriptor,,,,Direct,Achilles,
14512,Myrmidon,μεγαλήτορες,,Iliad,19,278,epithet,,,,Narration,Narrator,
14513,Achilles,θείοιο,,Iliad,19,279,epithet,,,,Narration,Narrator,8182012
14517,Briseis,ἰκέλη ,,Iliad,19,282,descriptor,,,,Narration,Narrator,
14517,Aphrodite,χρυσέῃ,,Iliad,19,282,epithet,,,,Narration,Narrator,
14518,bronze,ὀξέϊ,,Iliad,19,283,epithet,,,,Narration,Narrator,
14518,spear,χαλκῷ,,Iliad,19,283,epithet,,,,Narration,Narrator,
14520,face,καλὰ,,Iliad,19,285,epithet,,,,Narration,Narrator,
14521,Briseis,γυνὴ ἐϊκυῖα θεῇσι,,Iliad,19,286,descriptor,,,,Narration,Narrator,
14523,Patroclus,μοι δειλῇ πλεῖστον κεχαρισμένε θυμῷ,,Iliad,19,287,descriptor,,,,Direct,Briseis,
14525,Patroclus,ὄρχαμε λαῶν,,Iliad,19,289,descriptor,,,,Direct,Briseis,
14527,Briseus,πατὴρ,,Iliad,19,291,descriptor,,,,Direct,Briseis,
14527,Briseis' mother,πότνια μήτηρ,,Iliad,19,291,descriptor,,,,Direct,Briseis,
14528,bronze,ὀξέϊ,,Iliad,19,292,epithet,,,,Direct,Briseis,
14528,spear,χαλκῷ,,Iliad,19,292,epithet,,,,Direct,Briseis,
14531,Achilles,ὠκὺς,,Iliad,19,295,epithet,,,,Direct,Briseis,8182012
14532,Lyrnessus,πόλιν ,,Iliad,19,296,descriptor,,,,Direct,Briseis,
14532,Mynes,θείοιο,,Iliad,19,296,epithet,,,,Direct,Briseis,
14533,Achilles,θείοιο,,Iliad,19,297,epithet,,,,Direct,Briseis,8182012
14534,wife,κουριδίην,,Iliad,19,298,epithet,,,,Direct,Briseis,
14552,"Agamemnon, Menelaus",Ἀτρεΐδα,of Atreus,Iliad,19,310,epithet,patronym,Atreus,,Narration,Narrator,
14552,Odysseus,δῖος,,Iliad,19,310,descriptor,,,,Narration,Narrator,
14553,Phoenix,γέρων,,Iliad,19,311,descriptor,,,,Narration,Narrator,
14553,Phoenix,ἱππηλάτα,,Iliad,19,311,epithet,,,,Narration,Narrator,
14558,Patroclus,δυσάμμορε φίλταθʼ ἑταίρων,,Iliad,19,315,descriptor,,,,Direct,Achilles,
14561,Trojan,ἱπποδάμοισι,,Iliad,19,318,epithet,,,,Direct,Achilles,
14561,Ares,πολύδακρυν,,Iliad,19,318,epithet,,,,Direct,Achilles,
14565,Peleus,πατρὸς,,Iliad,19,322,descriptor,,,,Direct,Achilles,
14568,Helen,ῥιγεδανῆς,,Iliad,19,325,epithet,,,,Direct,Achilles,
14569,Neoptolemus,φίλος υἱός,,Iliad,19,326,descriptor,,,,Direct,Achilles,
14570,Neoptolemus,θεοειδής,,Iliad,19,327,epithet,,,,Direct,Achilles,
14572,Argos,ἱπποβότοιο,,Iliad,19,329,epithet,,,,Direct,Achilles,
14574,ship,θοῇ,,Iliad,19,331,epithet,,,,Direct,Achilles,
14579,old age,στυγερῷ,,Iliad,19,336,epithet,,,,Direct,Achilles,
14585,Zeus,Κρονίων,,Iliad,19,340,epithet,lineage,Kronos,,Narration,Narrator,
14588,Athena,τέκνον,,Iliad,19,342,descriptor,,,,Direct,Zeus,
14590,ship,ὀρθοκραιράων,,Iliad,19,344,epithet,,,,Direct,Zeus,
14591,Patroclus,ἕταρον φίλον,,Iliad,19,345,descriptor,,,,Direct,Zeus,
14593,ambrosia,ἐρατεινὴν,,Iliad,19,347,epithet,,,,Direct,Zeus,
14602,ambrosia,ἐρατεινὴν,,Iliad,19,353,epithet,,,,Narration,Narrator,
14604,Zeus,πατρὸς,,Iliad,19,355,descriptor,,,,Narration,Narrator,
14604,Zeus,ἐρισθενέος,,Iliad,19,355,epithet,,,,Narration,Narrator,
14605,ship,θοάων,,Iliad,19,356,epithet,,,,Narration,Narrator,
14607,boreas,αἰθρηγενέος,,Iliad,19,358,epithet,,,,Narration,Narrator,
14609,shields,ὀμφαλόεσσαι,,Iliad,19,360,epithet,,,,Narration,Narrator,
14610,spear,μείλινα,,Iliad,19,361,epithet,,,,Narration,Narrator,
14613,Achilles,δῖος,,Iliad,19,364,descriptor,,,,Narration,Narrator,8182012
14617,Hephaestus,θεοῦ,,Iliad,19,368,descriptor,,,,Narration,Narrator,
14619,greave,καλὰς,,Iliad,19,370,epithet,,,,Narration,Narrator,
14629,shield,καλοῦ,,Iliad,19,380,epithet,,,,Narration,Narrator,
14633,Achilles,δῖος,,Iliad,19,384,descriptor,,,,Narration,Narrator,8182012
14634,limb,ἀγλαὰ,,Iliad,19,385,epithet,,,,Narration,Narrator,
14635,Achilles,ποιμένα λαῶν,,Iliad,19,386,epithet,,,,Narration,Narrator,8182012
14640,spear,Πηλιάδα,,Iliad,19,390,descriptor,,,,Narration,Narrator,
14640,spear,μελίην,,Iliad,19,390,epithet,,,,Narration,Narrator,
14640,Peleus,πατρὶ φίλῳ,,Iliad,19,390,descriptor,,,,Narration,Narrator,
14643,breast-strap,καλὰ,,Iliad,19,393,epithet,,,,Narration,Narrator,
14645,chariot,κολλητὸν,,Iliad,19,395,epithet,,,,Narration,Narrator,
14645,whip,φαεινὴν,,Iliad,19,395,epithet,,,,Narration,Narrator,
14648,Achilles,τεύχεσι παμφαίνων ὥς τʼ ,,Iliad,19,398,descriptor,,,,Narration,Narrator,8182012
14648,hyperion,ἠλέκτωρ,,Iliad,19,398,epithet,,,,Narration,Narrator,
14651,"Xanthus-horse, Balius-horse",τηλεκλυτὰ,,Iliad,19,400,epithet,,,,Direct,Achilles,
14651,"Xanthus-horse, Balius-horse",τέκνα Ποδάργης,,Iliad,19,400,epithet,lineage,Podarges,,Direct,Achilles,
14660,Hera,θεὰ,goddess,Iliad,19,407,descriptor,,,,Narration,Narrator,
14660,Hera,λευκώλενος,,Iliad,19,407,epithet,,,,Narration,Narrator,
14662,Achilles,ὄβριμʼ,,Iliad,19,408,epithet,,,,Direct,Xanthus (horse),8182012
14664,Apollo,θεός,,Iliad,19,410,descriptor,,,,Direct,Xanthus (horse),
14664,Apollo,μέγας,,Iliad,19,410,epithet,,,,Direct,Xanthus (horse),
14664,Moira,κραταιή,,Iliad,19,410,epithet,,,,Direct,Xanthus (horse),
14667,Apollo,θεῶν ὤριστος,,Iliad,19,413,descriptor,,,,Direct,Xanthus (horse),
14667,Leto,ἠΰκομος,,Iliad,19,413,epithet,,,,Direct,Xanthus (horse),
14667,Apollo,τέκε Λητώ,,Iliad,19,413,epithet,lineage,Leto,,Direct,Xanthus (horse),
14670,Zephyrus,ἥν περ ἐλαφροτάτην φάσʼ ἔμμεναι,,Iliad,19,416,descriptor,,,,Direct,Xanthus (horse),
14671,god,θεῷ,,Iliad,19,417,descriptor,,,,Xanthus (horse),Xanthus (horse),
14671,mortal,ἀνέρι,,Iliad,19,417,descriptor,,,,Direct,Xanthus (horse),
14675,Achilles,πόδας ὠκὺς,,Iliad,19,419,epithet,,,,Narration,Narrator,8182012
14679,Peleus,φίλου πατρὸς,,Iliad,19,422,descriptor,,,,Direct,Achilles,
14679,Thetis,μητέρος,,Iliad,19,422,descriptor,,,,Direct,Achilles,
14683,horse,μώνυχας,,Iliad,19,424,epithet,,,,Narration,Narrator,
14687,ship,κορωνίσι,,Iliad,20,1,epithet,,,,Narration,Narrator,
14688,Achilles,Πηλέος υἱὲ,,Iliad,20,2,epithet,lineage,Peleus,,Narration,Narrator,8182012
14688,Achilles,μάχης ἀκόρητον,,Iliad,20,2,epithet,,,,Narration,Narrator,8182012
14691,Olympus,πολυπτύχου,,Iliad,20,5,epithet,,,,Narration,Narrator,
14694,glade,καλὰ,,Iliad,20,8,epithet,,,,Narration,Narrator,
14696,Zeus,νεφεληγερέταο,,Iliad,20,10,epithet,,,,Narration,Narrator,
14697,Zeus,πατρὶ,,Iliad,20,11,descriptor,,,,Narration,Narrator,
14700,Poseidon,ἐνοσίχθων,,Iliad,20,13,epithet,,,,Narration,Narrator,
14701,Themis,θεᾶς,goddess,Iliad,20,14,descriptor,,,,Narration,Narrator,
14704,Zeus,ἀργικέραυνε,,Iliad,20,16,epithet,,,,Direct,Poseidon,
14709,Zeus,νεφεληγερέτα,,Iliad,20,19,epithet,,,,Narration,Narrator,
14711,Poseidon,ἐννοσίγαιε,,Iliad,20,20,epithet,,,,Direct,Zeus,
14718,Achilles,ποδώκεα,,Iliad,20,27,epithet,,,,Direct,Zeus,8182012
14718,Achilles,Πηλεΐωνα,,Iliad,20,27,epithet,patronym,Peleus,,Direct,Zeus,8182012
14725,Zeus,Κρονίδης,,Iliad,20,31,epithet,patronym,Kronos,,Narration,Narrator,
14727,Athena,Παλλὰς,,Iliad,20,33,epithet,,,,Narration,Narrator,
14728,Poseidon,γαιήοχος,,Iliad,20,34,epithet,,,,Narration,Narrator,
14728,Hermes,ἐριούνης,,Iliad,20,34,epithet,,,,Narration,Narrator,
14729,Hermes,ὃς ἐπὶ φρεσὶ πευκαλίμῃσι κέκασται,,Iliad,20,35,descriptor,,,,Narration,Narrator,
14732,Ares,κορυθαίολος,,Iliad,20,38,epithet,,,,Narration,Narrator,
14733,Apollo,Φοῖβος,,Iliad,20,39,epithet,,,,Narration,Narrator,
14733,Apollo,ἀκερσεκόμης,,Iliad,20,39,epithet,,,,Narration,Narrator,
14733,Artemis,ἰοχέαιρα,,Iliad,20,39,epithet,,,,Narration,Narrator,
14734,Aphrodite,φιλομειδής,,Iliad,20,40,epithet,,,,Narration,Narrator,
14740,Achilles,ποδώκεα,,Iliad,20,45,epithet,,,,Narration,Narrator,8182012
14740,Achilles,Πηλεΐωνα,,Iliad,20,45,epithet,patronym,Peleus,,Narration,Narrator,8182012
14741,Achilles,τεύχεσι λαμπόμενον,,Iliad,20,46,descriptor,,,,Narration,Narrator,8182012
14741,Ares,βροτολοιγῷ,,Iliad,20,46,epithet,,,,Narration,Narrator,
14741,Achilles,ἶσον Ἄρηϊ,,Iliad,20,46,descriptor,,,,Narration,Narrator,8182012
